Data,Y,VIX,VIX_lag_7,VIX_lag_14,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_14,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_14,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_14,MXJP,MXJP_lag_7,MXJP_lag_14,MXEU,MXEU_lag_7,MXEU_lag_14,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_14,MXUS,MXUS_lag_7,MXUS_lag_14,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_14,MXIN,MXIN_lag_7,MXIN_lag_14
2013-10-08,0,20.34,14.91,16.44,1.658,1.852,1.788,4.344,4.305,4.436,5.063,5.044,5.023,710.26,696.04,727.93,104.83,103.37,98.38,1033.736,1013.83,996.292,1586.17,1579.35,1539.67,1535.96,1508.95,1497.05,773.5,711.73,758.82
2013-10-15,0,18.66,16.77,14.35,1.507,2.016,1.529,4.246,4.449,4.408,5.007,5.176,5.103,739.42,701.12,742.87,107.54,102.31,100.91,1037.098,1011.78,992.306,1627.04,1559.69,1575.91,1541.68,1509.93,1496.23,795.44,699.35,758.65
2013-10-22,0,13.33,16.61,14.42,1.353,1.894,1.691,4.097,4.345,4.462,4.934,5.092,5.119,749.67,711.68,751.69,109.7,103.2,101.22,1051.798,1010.394,1009.552,1681.41,1568.98,1599.14,1558.59,1514.49,1519.74,807.07,709.98,774.38
2013-10-29,0,13.41,14.53,12.66,1.497,2.058,1.574,4.138,4.531,4.365,4.926,5.205,5.048,736.13,736.38,759.56,109.67,105.88,102.59,1054.387,1013.413,1022.447,1695.93,1611.77,1614.57,1563.87,1514.37,1534.69,805.38,771.2,790.49
2013-11-05,0,13.27,14.53,13.39,1.39,1.907,1.549,4.17,4.399,4.399,4.956,5.157,5.099,730.13,729.69,711.79,110.04,106.65,102.55,1050.754,1021.91,1017.049,1686.88,1631.86,1610.8,1564.44,1524.01,1523.57,809.08,761.69,750.34
2013-11-12,0,12.82,14.08,12.72,1.257,1.706,1.448,4.151,4.242,4.252,4.978,5.093,4.986,744.27,750.19,739.92,109.98,107.08,103.83,1045.631,1030.572,1016.832,1689.7,1625.65,1622.03,1560.35,1532.73,1518.26,783.42,768.21,726.82
2013-11-19,0,13.39,15.54,12.31,1.221,1.75,1.796,4.061,4.413,4.226,4.934,5.059,5.013,764.4,736.86,716.8,110.34,106.93,105.3,1050.769,1028.212,1016.942,1707.48,1625.25,1618.98,1566.96,1528.81,1517.65,803.81,755.68,750.75
2013-11-26,0,12.81,20.34,14.91,1.122,1.658,1.852,4.061,4.344,4.305,4.941,5.063,5.044,775.13,710.26,696.04,110.13,104.83,103.37,1054.629,1033.736,1013.83,1722.15,1586.17,1579.35,1571.76,1535.96,1508.95,786.61,773.5,711.73
2013-12-03,0,14.55,18.66,16.77,1.187,1.507,2.016,4.09,4.246,4.449,4.928,5.007,5.176,782.22,739.42,701.12,109.04,107.54,102.31,1055.997,1037.098,1011.78,1715.49,1627.04,1559.69,1574.24,1541.68,1509.93,801.71,795.44,699.35
2013-12-10,0,13.91,13.33,16.61,1.114,1.353,1.894,4.059,4.097,4.345,4.894,4.934,5.092,778.12,749.67,711.68,107.53,109.7,103.2,1061.331,1051.798,1010.394,1723.3,1681.41,1568.98,1577.13,1558.59,1514.49,813.62,807.07,709.98
2013-12-17,0,16.21,13.41,14.53,1.139,1.497,2.058,4.04,4.138,4.531,4.849,4.926,5.205,762.48,736.13,736.38,106.34,109.67,105.88,1061.324,1054.387,1013.413,1704.25,1695.93,1611.77,1576.51,1563.87,1514.37,793.03,805.38,771.2
2013-12-24,0,12.48,13.27,14.53,1.259,1.39,1.907,4.176,4.17,4.399,4.927,4.956,5.157,780.68,730.13,729.69,110.76,110.04,106.65,1063.491,1050.754,1021.91,1753.92,1686.88,1631.86,1579.72,1564.44,1524.01,810.88,809.08,761.69
2013-12-31,0,13.72,12.82,14.08,1.209,1.257,1.706,4.084,4.151,4.242,4.856,4.978,5.093,806.64,744.27,750.19,112.13,109.98,107.08,1066.835,1045.631,1030.572,1768.42,1689.7,1625.65,1582.19,1560.35,1532.73,817.17,783.42,768.21
2014-01-07,0,12.92,13.39,15.54,0.995,1.221,1.75,3.87,4.061,4.413,4.765,4.934,5.059,793.58,764.4,736.86,112.41,110.34,106.93,1069.355,1050.769,1028.212,1758.52,1707.48,1625.25,1589.9,1566.96,1528.81,801.8,803.81,755.68
2014-01-14,0,12.28,12.81,20.34,1.007,1.122,1.658,3.876,4.061,4.344,4.711,4.941,5.063,783.63,775.13,710.26,113.01,110.13,104.83,1072.932,1054.629,1033.736,1759.27,1722.15,1586.17,1594.69,1571.76,1535.96,816.3,786.61,773.5
2014-01-21,0,12.87,14.55,18.66,0.998,1.187,1.507,3.83,4.09,4.246,4.654,4.928,5.007,799.43,782.22,739.42,114.67,109.04,107.54,1073.86,1055.997,1037.098,1764.47,1715.49,1627.04,1599.93,1574.24,1541.68,820.88,801.71,795.44
2014-01-28,0,15.8,13.91,13.33,1.015,1.114,1.353,3.848,4.059,4.097,4.684,4.894,4.934,755.69,778.12,749.67,110.7,107.53,109.7,1069.859,1061.331,1051.798,1715.56,1723.3,1681.41,1593.36,1577.13,1558.59,797.64,813.62,807.07
2014-02-04,0,19.11,16.21,13.41,0.856,1.139,1.497,3.782,4.04,4.138,4.634,4.849,4.926,704.02,762.48,736.13,108.35,106.34,109.67,1063.997,1061.324,1054.387,1680.5,1704.25,1695.93,1591.31,1576.51,1563.87,781.71,793.03,805.38
2014-02-11,0,14.51,12.48,13.27,0.854,1.259,1.39,3.681,4.176,4.17,4.569,4.927,4.956,743.68,780.68,730.13,112.41,110.76,110.04,1074.386,1063.491,1050.754,1742.4,1753.92,1686.88,1602.32,1579.72,1564.44,786.6,810.88,809.08
2014-02-18,0,13.87,13.72,12.82,0.781,1.209,1.257,3.556,4.084,4.151,4.481,4.856,4.978,756.0,806.64,744.27,114.11,112.13,109.98,1079.055,1066.835,1045.631,1763.91,1768.42,1689.7,1609.22,1582.19,1560.35,793.82,817.17,783.42
2014-02-25,0,13.67,12.92,13.39,0.784,0.995,1.221,3.584,3.87,4.061,4.534,4.765,4.934,761.89,793.58,764.4,115.34,112.41,110.34,1086.891,1069.355,1050.769,1769.05,1758.52,1707.48,1619.56,1589.9,1566.96,802.66,801.8,803.81
2014-03-04,0,14.1,12.28,12.81,0.9,1.007,1.122,3.421,3.876,4.061,4.392,4.711,4.941,743.63,783.63,775.13,114.81,113.01,110.13,1090.732,1072.932,1054.629,1796.15,1759.27,1722.15,1625.95,1594.69,1571.76,812.02,816.3,786.61
2014-03-11,0,14.8,12.87,14.55,0.863,0.998,1.187,3.397,3.83,4.09,4.381,4.654,4.928,761.08,799.43,782.22,112.82,114.67,109.04,1092.221,1073.86,1055.997,1788.28,1764.47,1715.49,1622.23,1599.93,1574.24,830.31,820.88,801.71
2014-03-18,0,14.52,15.8,13.91,0.871,1.015,1.114,3.363,3.848,4.059,4.364,4.684,4.894,718.45,755.69,778.12,111.53,110.7,107.53,1092.441,1069.859,1061.331,1793.32,1715.56,1723.3,1623.55,1593.36,1577.13,827.49,797.64,813.62
2014-03-25,0,14.02,19.11,16.21,0.896,0.856,1.139,3.392,3.782,4.04,4.349,4.634,4.849,716.14,704.02,762.48,111.87,108.35,106.34,1094.254,1063.997,1061.324,1785.03,1680.5,1704.25,1625.95,1591.31,1576.51,834.05,781.71,793.03
2014-04-01,0,13.1,14.51,12.48,0.824,0.854,1.259,3.288,3.681,4.176,4.279,4.569,4.927,740.77,743.68,780.68,114.47,112.41,110.76,1099.524,1074.386,1063.491,1805.18,1742.4,1753.92,1630.48,1602.32,1579.72,854.16,786.6,810.88
2014-04-08,0,14.89,13.87,13.72,0.741,0.781,1.209,3.218,3.556,4.084,4.292,4.481,4.856,723.55,756.0,806.64,113.79,114.11,112.13,1103.232,1079.055,1066.835,1771.38,1763.91,1768.42,1633.13,1609.22,1582.19,852.74,793.82,817.17
2014-04-15,0,15.61,13.67,12.92,0.748,0.784,0.995,3.106,3.584,3.87,4.218,4.534,4.765,699.52,761.89,793.58,111.51,115.34,112.41,1104.984,1086.891,1069.355,1762.2,1769.05,1758.52,1634.58,1619.56,1589.9,859.7,802.66,801.8
2014-04-22,0,13.19,14.1,12.28,0.773,0.9,1.007,3.091,3.421,3.876,4.15,4.392,4.711,716.4,743.63,783.63,114.92,114.81,113.01,1106.283,1090.732,1072.932,1798.11,1796.15,1759.27,1636.02,1625.95,1594.69,864.19,812.02,816.3
2014-04-29,0,13.71,14.8,12.87,0.838,0.863,0.998,3.115,3.397,3.83,4.165,4.381,4.654,713.71,761.08,799.43,115.45,112.82,114.67,1107.923,1092.221,1073.86,1794.86,1788.28,1764.47,1638.4,1622.23,1599.93,852.62,830.31,820.88
2014-05-06,0,13.8,14.52,15.8,0.759,0.871,1.015,3.003,3.363,3.848,4.062,4.364,4.684,727.36,718.45,755.69,114.7,111.53,110.7,1112.708,1092.441,1069.859,1786.41,1793.32,1715.56,1642.52,1623.55,1593.36,849.91,827.49,797.64
2014-05-13,0,12.13,14.02,19.11,0.797,0.896,0.856,2.941,3.392,3.782,4.051,4.349,4.634,726.62,716.14,704.02,116.77,111.87,108.35,1113.824,1094.254,1063.997,1813.96,1785.03,1680.5,1648.15,1625.95,1591.31,895.39,834.05,781.71
2014-05-20,0,12.96,13.1,14.51,0.981,0.824,0.854,3.261,3.288,3.681,4.402,4.279,4.569,711.11,740.77,743.68,115.73,114.47,112.41,1114.818,1099.524,1074.386,1790.81,1805.18,1742.4,1650.43,1630.48,1602.32,914.02,854.16,786.6
2014-05-27,0,11.51,14.89,13.87,0.787,0.741,0.781,2.998,3.218,3.556,4.139,4.292,4.481,736.55,723.55,756.0,117.62,113.79,114.11,1115.304,1103.232,1079.055,1828.45,1771.38,1763.91,1651.32,1633.13,1609.22,919.01,852.74,793.82
2014-06-03,0,11.87,15.61,13.67,0.772,0.748,0.784,2.997,3.106,3.584,4.139,4.218,4.534,757.08,699.52,761.89,117.25,111.51,115.34,1118.86,1104.984,1086.891,1840.26,1762.2,1769.05,1655.25,1634.58,1619.56,930.42,859.7,802.66
2014-06-10,0,10.99,13.19,14.1,0.62,0.773,0.9,2.804,3.091,3.421,4.007,4.15,4.392,756.8,716.4,743.63,119.26,114.92,114.81,1124.776,1106.283,1090.732,1865.34,1798.11,1796.15,1662.08,1636.02,1625.95,963.25,864.19,812.02
2014-06-17,0,12.06,13.71,14.8,0.621,0.838,0.863,2.823,3.115,3.397,4.065,4.165,4.381,761.5,713.71,761.08,118.34,115.45,112.82,1124.856,1107.923,1092.221,1857.47,1794.86,1788.28,1664.71,1638.4,1622.23,960.92,852.62,830.31
2014-06-24,0,12.13,13.8,14.52,0.61,0.759,0.871,2.879,3.003,3.363,4.004,4.062,4.364,779.99,727.36,718.45,118.1,114.7,111.53,1131.676,1112.708,1092.441,1865.15,1786.41,1793.32,1669.94,1642.52,1623.55,953.61,849.91,827.49
2014-07-01,0,11.15,12.13,14.02,0.56,0.797,0.896,2.829,2.941,3.392,3.969,4.051,4.349,783.97,726.62,716.14,117.77,116.77,111.87,1131.716,1113.824,1094.254,1888.35,1813.96,1785.03,1669.07,1648.15,1625.95,961.21,895.39,834.05
2014-07-08,0,11.98,12.96,13.1,0.493,0.981,0.824,2.84,3.261,3.288,4.034,4.402,4.279,782.76,711.11,740.77,116.14,115.73,114.47,1132.447,1114.818,1099.524,1877.71,1790.81,1805.18,1669.85,1650.43,1630.48,963.37,914.02,854.16
2014-07-15,0,11.96,11.51,14.89,0.537,0.787,0.741,2.846,2.998,3.218,4.043,4.139,4.292,782.1,736.55,723.55,115.71,117.62,113.79,1129.785,1115.304,1103.232,1886.3,1828.45,1771.38,1665.54,1651.32,1633.13,946.92,919.01,852.74
2014-07-22,0,12.24,11.87,15.61,0.471,0.772,0.748,2.773,2.997,3.106,3.972,4.139,4.218,781.25,757.08,699.52,117.06,117.25,111.51,1124.565,1118.86,1104.984,1896.55,1840.26,1762.2,1659.24,1655.25,1634.58,975.19,930.42,859.7
2014-07-29,0,13.28,10.99,13.19,0.4,0.62,0.773,2.638,2.804,3.091,3.886,4.007,4.15,791.25,756.8,716.4,116.97,119.26,114.92,1123.057,1124.776,1106.283,1884.09,1865.34,1798.11,1659.3,1662.08,1636.02,976.66,963.25,864.19
2014-08-05,0,16.87,12.06,13.71,0.468,0.621,0.838,2.746,2.823,3.115,3.902,4.065,4.165,775.76,761.5,713.71,113.59,118.34,115.45,1112.251,1124.856,1107.923,1837.49,1857.47,1794.86,1643.95,1664.71,1638.4,976.7,960.92,852.62
2014-08-12,0,14.13,12.13,13.8,0.391,0.61,0.759,2.74,2.879,3.003,3.92,4.004,4.062,770.93,779.99,727.36,112.4,118.1,114.7,1114.548,1131.676,1112.708,1849.71,1865.15,1786.41,1653.3,1669.94,1642.52,978.43,953.61,849.91
2014-08-19,0,12.21,11.15,12.13,0.362,0.56,0.797,2.594,2.829,2.941,3.832,3.969,4.051,784.4,783.97,726.62,114.66,117.77,116.77,1122.836,1131.716,1113.824,1895.69,1888.35,1813.96,1667.76,1669.07,1648.15,995.86,961.21,895.39
2014-08-26,0,11.63,11.98,12.96,0.294,0.493,0.981,2.412,2.84,3.261,3.665,4.034,4.402,786.83,782.76,711.11,117.16,116.14,115.73,1122.792,1132.447,1114.818,1913.46,1877.71,1790.81,1671.32,1669.85,1650.43,996.26,963.37,914.02
2014-09-02,0,12.25,11.96,11.51,0.354,0.537,0.787,2.455,2.846,2.998,3.712,4.043,4.139,793.93,782.1,736.55,117.13,115.71,117.62,1120.734,1129.785,1115.304,1916.18,1886.3,1828.45,1672.17,1665.54,1651.32,1013.57,946.92,919.01
2014-09-09,0,13.5,12.24,11.87,0.309,0.471,0.772,2.366,2.773,2.997,3.723,3.972,4.139,796.32,781.25,757.08,117.84,117.06,117.25,1111.971,1124.565,1118.86,1902.72,1896.55,1840.26,1662.76,1659.24,1655.25,1025.79,975.19,930.42
2014-09-16,0,12.73,13.28,10.99,0.357,0.4,0.62,2.46,2.638,2.804,3.764,3.886,4.007,804.29,791.25,756.8,117.22,116.97,119.26,1107.5,1123.057,1124.776,1911.33,1884.09,1865.34,1652.13,1659.3,1662.08,992.67,976.66,963.25
2014-09-23,0,14.93,16.87,12.06,0.358,0.468,0.621,2.398,2.746,2.823,3.67,3.902,4.065,818.08,775.76,761.5,116.85,113.59,118.34,1106.607,1112.251,1124.856,1894.21,1837.49,1857.47,1652.46,1643.95,1664.71,1001.2,976.7,960.92
2014-09-30,1,16.31,14.13,12.13,0.358,0.391,0.61,2.332,2.74,2.879,3.635,3.92,4.004,814.84,770.93,779.99,117.21,112.4,118.1,1094.426,1114.548,1131.676,1884.24,1849.71,1865.15,1637.42,1653.3,1669.94,1002.86,978.43,953.61
2014-10-07,1,17.2,12.21,11.15,0.417,0.362,0.56,2.344,2.594,2.829,3.664,3.832,3.969,793.21,784.4,783.97,113.04,114.66,117.77,1097.643,1122.836,1131.716,1848.79,1895.69,1888.35,1648.6,1667.76,1669.07,988.88,995.86,961.21
2014-10-14,0,22.79,11.63,11.98,0.438,0.294,0.493,2.296,2.412,2.84,3.657,3.665,4.034,747.14,786.83,782.76,109.89,117.16,116.14,1086.677,1122.792,1132.447,1792.09,1913.46,1877.71,1629.02,1671.32,1669.85,985.49,996.26,963.37
2014-10-21,0,16.08,12.25,11.96,0.619,0.354,0.537,2.51,2.455,2.846,3.869,3.712,4.043,741.46,793.93,782.1,110.53,117.13,115.71,1096.458,1120.734,1129.785,1855.17,1916.18,1886.3,1652.12,1672.17,1665.54,980.64,1013.57,946.92
2014-10-28,0,14.39,13.5,12.24,0.666,0.309,0.471,2.534,2.366,2.773,3.869,3.723,3.972,770.17,796.32,781.25,112.05,117.84,117.06,1102.716,1111.971,1124.565,1896.29,1902.72,1896.55,1655.33,1662.76,1659.24,992.55,1025.79,975.19
2014-11-04,0,14.89,12.73,13.28,0.723,0.357,0.4,2.432,2.46,2.638,3.767,3.764,3.886,845.53,804.29,791.25,112.85,117.22,116.97,1099.902,1107.5,1123.057,1920.7,1911.33,1884.09,1653.28,1652.13,1659.3,1036.53,992.67,976.66
2014-11-11,0,12.92,14.93,16.87,0.603,0.358,0.468,2.332,2.398,2.746,3.699,3.67,3.902,850.15,818.08,775.76,115.69,116.85,113.59,1097.459,1106.607,1112.251,1947.07,1894.21,1837.49,1655.0,1652.46,1643.95,1039.56,1001.2,976.7
2014-11-18,0,13.86,16.31,14.13,0.602,0.358,0.391,2.323,2.332,2.74,3.736,3.635,3.92,863.18,814.84,770.93,115.78,117.21,112.4,1091.938,1094.426,1114.548,1958.71,1884.24,1849.71,1643.95,1637.42,1653.3,1046.96,1002.86,978.43
2014-11-25,0,12.25,17.2,12.21,0.461,0.417,0.362,2.137,2.344,2.594,3.641,3.664,3.832,872.56,793.21,784.4,118.18,113.04,114.66,1094.042,1097.643,1122.836,1974.07,1848.79,1895.69,1646.98,1648.6,1667.76,1051.41,988.88,995.86
2014-12-02,0,12.85,22.79,11.63,0.503,0.438,0.294,2.009,2.296,2.412,3.396,3.657,3.665,883.49,747.14,786.83,118.51,109.89,117.16,1083.028,1086.677,1122.792,1971.89,1792.09,1913.46,1629.95,1629.02,1671.32,1053.7,985.49,996.26
2014-12-09,0,14.89,16.08,12.25,0.566,0.619,0.354,2.033,2.51,2.455,3.364,3.869,3.712,888.97,741.46,793.93,116.05,110.53,117.13,1073.44,1096.458,1120.734,1965.26,1855.17,1916.18,1614.73,1652.12,1672.17,1023.55,980.64,1013.57
2014-12-16,0,23.57,14.39,13.5,0.676,0.666,0.309,2.009,2.534,2.366,3.366,3.869,3.723,835.4,770.17,796.32,112.04,112.05,117.84,1046.743,1102.716,1111.971,1881.92,1896.29,1902.72,1577.36,1655.33,1662.76,984.08,992.55,1025.79
2014-12-23,0,14.8,14.89,12.73,0.521,0.723,0.357,1.941,2.432,2.46,3.24,3.767,3.764,873.18,845.53,804.29,117.28,112.85,117.22,1066.546,1099.902,1107.5,1986.73,1920.7,1911.33,1618.18,1653.28,1652.13,1008.02,1036.53,992.67
2014-12-30,0,15.92,12.92,14.93,0.487,0.603,0.358,1.88,2.332,2.398,3.22,3.699,3.67,867.95,850.15,818.08,116.22,115.69,116.85,1067.898,1097.459,1106.607,1984.92,1947.07,1894.21,1620.99,1655.0,1652.46,1010.02,1039.56,1001.2
2015-01-06,0,21.12,13.86,16.31,0.488,0.602,0.358,1.86,2.323,2.332,3.139,3.736,3.635,838.11,863.18,814.84,112.92,115.78,117.21,1055.008,1091.938,1094.426,1911.21,1958.71,1884.24,1611.06,1643.95,1637.42,992.8,1046.96,1002.86
2015-01-13,0,20.56,12.25,17.2,0.481,0.461,0.417,1.814,2.137,2.344,3.246,3.641,3.664,847.94,872.56,793.21,117.37,118.18,113.04,1058.975,1094.042,1097.643,1931.66,1974.07,1848.79,1624.02,1646.98,1648.6,1018.56,1051.41,988.88
2015-01-20,0,19.89,12.85,22.79,0.376,0.503,0.438,1.669,2.009,2.296,3.09,3.396,3.657,862.43,883.49,747.14,121.27,118.51,109.89,1055.021,1083.028,1086.677,1930.76,1971.89,1792.09,1621.05,1629.95,1629.02,1062.79,1053.7,985.49
2015-01-27,0,17.22,14.89,16.08,0.351,0.566,0.619,1.529,2.033,2.51,2.568,3.364,3.869,879.93,888.97,741.46,125.75,116.05,110.53,1057.722,1073.44,1096.458,1940.39,1965.26,1855.17,1627.87,1614.73,1652.12,1084.21,1023.55,980.64
2015-02-03,0,17.33,23.57,14.39,0.313,0.676,0.666,1.583,2.009,2.534,2.577,3.366,3.869,856.61,835.4,770.17,126.25,112.04,112.05,1063.73,1046.743,1102.716,1959.65,1881.92,1896.29,1637.31,1577.36,1655.33,1073.87,984.08,992.55
2015-02-10,0,17.23,14.8,14.89,0.337,0.521,0.723,1.672,1.941,2.432,2.674,3.24,3.767,879.12,873.18,845.53,127.11,117.28,112.85,1068.918,1066.546,1099.902,1977.98,1986.73,1920.7,1648.48,1618.18,1653.28,1056.84,1008.02,1036.53
2015-02-17,0,15.8,15.92,12.92,0.327,0.487,0.603,1.661,1.88,2.332,2.619,3.22,3.699,900.34,867.95,850.15,128.47,116.22,115.69,1075.397,1067.898,1097.459,2009.38,1984.92,1947.07,1653.97,1620.99,1655.0,1088.02,1010.02,1039.56
2015-02-24,0,13.69,21.12,13.86,0.249,0.488,0.602,1.458,1.86,2.323,2.509,3.139,3.736,929.68,838.11,863.18,131.83,112.92,115.78,1079.406,1055.008,1091.938,2023.64,1911.21,1958.71,1663.0,1611.06,1643.95,1083.88,992.8,1046.96
2015-03-03,0,13.86,20.56,12.25,0.231,0.481,0.461,1.398,1.814,2.137,2.382,3.246,3.641,941.09,847.94,872.56,131.99,117.37,118.18,1083.126,1058.975,1094.042,2017.68,1931.66,1974.07,1669.97,1624.02,1646.98,1111.05,1018.56,1051.41
2015-03-10,0,16.69,19.89,12.85,0.163,0.376,0.503,1.216,1.669,2.009,2.139,3.09,3.396,939.11,862.43,883.49,132.54,121.27,118.51,1069.653,1055.021,1083.028,1957.68,1930.76,1971.89,1655.66,1621.05,1629.95,1082.15,1062.79,1053.7
2015-03-17,0,15.66,17.22,14.89,0.229,0.351,0.566,1.265,1.529,2.033,2.018,2.568,3.364,967.96,879.93,888.97,135.21,125.75,116.05,1060.981,1057.722,1073.44,1987.18,1940.39,1965.26,1648.19,1627.87,1614.73,1087.19,1084.21,1023.55
2015-03-24,0,13.62,17.33,23.57,0.275,0.313,0.676,1.326,1.583,2.009,2.194,2.577,3.366,979.23,856.61,835.4,137.01,126.25,112.04,1073.463,1063.73,1046.743,2003.75,1959.65,1881.92,1658.0,1637.31,1577.36,1067.92,1073.87,984.08
2015-03-31,0,15.29,17.23,14.8,0.188,0.337,0.521,1.239,1.672,1.941,2.06,2.674,3.24,950.35,879.12,873.18,135.26,127.11,117.28,1073.836,1068.918,1066.546,1981.62,1977.98,1986.73,1661.89,1648.48,1618.18,1059.69,1056.84,1008.02
2015-04-07,0,14.78,15.8,15.92,0.157,0.327,0.487,1.238,1.661,1.88,2.057,2.619,3.22,972.28,900.34,867.95,137.69,128.47,116.22,1083.336,1075.397,1067.898,1990.55,2009.38,1984.92,1671.25,1653.97,1620.99,1083.91,1088.02,1010.02
2015-04-14,0,13.67,13.69,21.12,0.165,0.249,0.488,1.307,1.458,1.86,2.231,2.509,3.139,978.38,929.68,838.11,140.06,131.83,112.92,1087.865,1079.406,1055.008,2009.17,2023.64,1911.21,1677.72,1663.0,1611.06,1108.43,1083.88,992.8
2015-04-21,0,13.25,13.86,20.56,0.177,0.231,0.481,1.45,1.398,1.814,2.377,2.382,3.246,992.06,941.09,847.94,139.22,131.99,117.37,1089.28,1083.126,1058.975,2010.42,2017.68,1931.66,1682.65,1669.97,1624.02,1045.29,1111.05,1018.56
2015-04-28,0,12.41,16.69,19.89,0.144,0.163,0.376,1.377,1.216,1.669,2.344,2.139,3.09,1004.66,939.11,862.43,138.21,132.54,121.27,1097.855,1069.653,1055.021,2025.29,1957.68,1930.76,1684.23,1655.66,1621.05,1020.57,1082.15,1062.79
2015-05-05,0,14.31,15.66,17.22,0.192,0.229,0.351,1.803,1.265,1.529,2.881,2.018,2.568,978.02,967.96,879.93,133.05,135.21,125.75,1100.91,1060.981,1057.722,2000.51,1987.18,1940.39,1683.73,1648.19,1627.87,1028.38,1087.19,1084.21
2015-05-12,0,13.86,13.62,17.33,0.162,0.275,0.313,1.846,1.326,1.583,2.929,2.194,2.577,986.0,979.23,856.61,134.62,137.01,126.25,1101.029,1073.463,1063.73,2009.75,2003.75,1959.65,1678.54,1658.0,1637.31,1009.44,1067.92,1073.87
2015-05-19,0,12.85,15.29,17.23,0.113,0.188,0.337,1.804,1.239,1.672,2.939,2.06,2.674,1004.93,950.35,879.12,137.36,135.26,127.11,1101.832,1073.836,1068.918,2037.54,1981.62,1977.98,1683.01,1661.89,1648.48,1040.42,1059.69,1056.84
2015-05-26,0,14.06,14.78,15.8,0.142,0.157,0.327,1.935,1.238,1.661,2.98,2.057,2.619,1021.83,972.28,900.34,136.94,137.69,128.47,1099.415,1083.336,1075.397,2016.81,1990.55,2009.38,1685.26,1671.25,1653.97,1035.06,1083.91,1088.02
2015-06-02,0,14.24,13.67,13.69,0.185,0.165,0.249,2.124,1.307,1.458,3.115,2.231,2.509,1030.14,978.38,929.68,134.45,140.06,131.83,1100.887,1087.865,1079.406,2021.38,2009.17,2023.64,1685.04,1677.72,1663.0,1016.09,1108.43,1083.88
2015-06-09,0,14.47,13.25,13.86,0.182,0.177,0.231,2.286,1.45,1.398,3.311,2.377,2.382,1003.75,992.06,941.09,130.19,139.22,131.99,1093.223,1089.28,1083.126,1994.34,2010.42,2017.68,1669.24,1682.65,1669.97,989.56,1045.29,1111.05
2015-06-16,0,14.81,12.41,16.69,0.444,0.144,0.163,2.328,1.377,1.216,3.31,2.344,2.139,1006.76,1004.66,939.11,130.74,138.21,132.54,1089.606,1097.855,1069.653,2010.24,2025.29,1957.68,1665.98,1684.23,1655.66,992.91,1020.57,1082.15
2015-06-23,0,12.11,14.31,15.66,0.252,0.192,0.229,2.133,1.803,1.265,3.16,2.881,2.018,1028.61,978.02,967.96,135.29,133.05,135.21,1096.08,1100.91,1060.981,2037.1,2000.51,1987.18,1674.08,1683.73,1648.19,1034.64,1028.38,1087.19
2015-06-30,0,18.23,13.86,13.62,0.431,0.162,0.275,2.331,1.846,1.326,3.286,2.929,2.194,998.08,986.0,979.23,129.19,134.62,137.01,1087.602,1101.029,1073.463,1978.1,2009.75,2003.75,1661.94,1678.54,1658.0,1034.34,1009.44,1067.92
2015-07-07,0,16.09,12.85,15.29,0.38,0.113,0.188,2.267,1.804,1.239,3.208,2.939,2.06,1001.64,1004.93,950.35,126.25,137.36,135.26,1081.856,1101.832,1073.836,1995.04,2037.54,1981.62,1659.0,1683.01,1661.89,1051.65,1040.42,1059.69
2015-07-14,0,13.37,14.06,14.78,0.199,0.142,0.157,2.063,1.935,1.238,3.234,2.98,2.057,1003.86,1021.83,972.28,135.05,136.94,137.69,1087.221,1099.415,1083.336,2021.24,2016.81,1990.55,1663.59,1685.26,1671.25,1043.82,1035.06,1083.91
2015-07-21,0,12.22,14.24,13.67,0.129,0.185,0.165,1.963,2.124,1.307,3.044,3.115,2.231,1024.74,1030.14,978.38,136.45,134.45,140.06,1085.325,1100.887,1087.865,2029.38,2021.38,2009.17,1654.78,1685.04,1677.72,1056.72,1016.09,1108.43
2015-07-28,0,13.44,14.47,13.25,0.115,0.182,0.177,1.873,2.286,1.45,2.924,3.311,2.377,996.2,1003.75,992.06,132.41,130.19,139.22,1078.48,1093.223,1089.28,2004.15,1994.34,2010.42,1640.86,1669.24,1682.65,1030.8,989.56,1045.29
2015-08-04,0,13.0,14.81,12.41,0.06,0.444,0.144,1.771,2.328,1.377,2.829,3.31,2.344,1013.34,1006.76,1004.66,135.06,130.74,138.21,1081.487,1089.606,1097.855,2004.92,2010.24,2025.29,1649.93,1665.98,1684.23,1053.32,992.91,1020.57
2015-08-11,1,13.71,12.11,14.31,0.05,0.252,0.192,1.784,2.133,1.803,2.787,3.16,2.881,1029.34,1028.61,978.02,133.34,135.29,133.05,1074.378,1096.08,1100.91,1995.55,2037.1,2000.51,1631.92,1674.08,1683.73,1051.28,1034.64,1028.38
2015-08-18,1,13.79,18.23,13.86,0.114,0.431,0.162,1.812,2.331,1.846,2.791,3.286,2.929,1018.75,998.08,986.0,131.27,129.19,134.62,1071.441,1087.602,1101.029,2008.24,1978.1,2009.75,1628.41,1661.94,1678.54,1052.51,1034.34,1009.44
