VIX,VIX_lag_7,VIX_lag_2,VIX_lag_4,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_2,GTITL2YR_lag_4,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_2,GTITL10YR_lag_4,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_2,GTITL30YR_lag_4,MXJP,MXJP_lag_7,MXJP_lag_2,MXJP_lag_4,MXEU,MXEU_lag_7,MXEU_lag_2,MXEU_lag_4,LP01TREU,LP01TREU_lag_7,LP01TREU_lag_2,LP01TREU_lag_4,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_2,LG30TRUU_lag_4,MXUS,MXUS_lag_7,MXUS_lag_2,MXUS_lag_4,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_2,LF98TRUU_lag_4,MXIN,MXIN_lag_7,MXIN_lag_2,MXIN_lag_4,EONIA,EONIA_lag_7,EONIA_lag_2,EONIA_lag_4
12.87,14.55,12.92,12.48,0.998,1.187,0.995,1.259,3.83,4.09,3.87,4.176,4.654,4.928,4.765,4.927,799.43,782.22,793.58,780.68,114.67,109.04,112.41,110.76,310.233,304.609,308.148,305.549,1073.86,1055.997,1069.355,1063.491,1764.47,1715.49,1758.52,1753.92,1599.93,1574.24,1589.9,1579.72,820.88,801.71,801.8,810.88,0.343,0.277,0.111,0.161
15.8,13.91,12.28,13.72,1.015,1.114,1.007,1.209,3.848,4.059,3.876,4.084,4.684,4.894,4.711,4.856,755.69,778.12,783.63,806.64,110.7,107.53,113.01,112.13,309.055,304.056,308.444,306.114,1069.859,1061.331,1072.932,1066.835,1715.56,1723.3,1759.27,1768.42,1593.36,1577.13,1594.69,1582.19,797.64,813.62,816.3,817.17,0.191,0.127,0.154,0.192
19.11,16.21,12.87,12.92,0.856,1.139,0.998,0.995,3.782,4.04,3.83,3.87,4.634,4.849,4.654,4.765,704.02,762.48,799.43,793.58,108.35,106.34,114.67,112.41,308.566,304.164,310.233,308.148,1063.997,1061.324,1073.86,1069.355,1680.5,1704.25,1764.47,1758.52,1591.31,1576.51,1599.93,1589.9,781.71,793.03,820.88,801.8,0.228,0.15,0.343,0.111
14.51,12.48,15.8,12.28,0.854,1.259,1.015,1.007,3.681,4.176,3.848,3.876,4.569,4.927,4.684,4.711,743.68,780.68,755.69,783.63,112.41,110.76,110.7,113.01,310.57,305.549,309.055,308.444,1074.386,1063.491,1069.859,1072.932,1742.4,1753.92,1715.56,1759.27,1602.32,1579.72,1593.36,1594.69,786.6,810.88,797.64,816.3,0.131,0.161,0.191,0.154
13.87,13.72,19.11,12.87,0.781,1.209,0.856,0.998,3.556,4.084,3.782,3.83,4.481,4.856,4.634,4.654,756.0,806.64,704.02,799.43,114.11,112.13,108.35,114.67,312.017,306.114,308.566,310.233,1079.055,1066.835,1063.997,1073.86,1763.91,1768.42,1680.5,1764.47,1609.22,1582.19,1591.31,1599.93,793.82,817.17,781.71,820.88,0.144,0.192,0.228,0.343
13.67,12.92,14.51,15.8,0.784,0.995,0.854,1.015,3.584,3.87,3.681,3.848,4.534,4.765,4.569,4.684,761.89,793.58,743.68,755.69,115.34,112.41,112.41,110.7,313.47,308.148,310.57,309.055,1086.891,1069.355,1074.386,1069.859,1769.05,1758.52,1742.4,1715.56,1619.56,1589.9,1602.32,1593.36,802.66,801.8,786.6,797.64,0.171,0.111,0.131,0.191
14.1,12.28,13.87,19.11,0.9,1.007,0.781,0.856,3.421,3.876,3.556,3.782,4.392,4.711,4.481,4.634,743.63,783.63,756.0,704.02,114.81,113.01,114.11,108.35,314.495,308.444,312.017,308.566,1090.732,1072.932,1079.055,1063.997,1796.15,1759.27,1763.91,1680.5,1625.95,1594.69,1609.22,1591.31,812.02,816.3,793.82,781.71,0.259,0.154,0.144,0.228
14.8,12.87,13.67,14.51,0.863,0.998,0.784,0.854,3.397,3.83,3.584,3.681,4.381,4.654,4.534,4.569,761.08,799.43,761.89,743.68,112.82,114.67,115.34,112.41,314.984,310.233,313.47,310.57,1092.221,1073.86,1086.891,1074.386,1788.28,1764.47,1769.05,1742.4,1622.23,1599.93,1619.56,1602.32,830.31,820.88,802.66,786.6,0.159,0.343,0.171,0.131
14.52,15.8,14.1,13.87,0.871,1.015,0.9,0.781,3.363,3.848,3.421,3.556,4.364,4.684,4.392,4.481,718.45,755.69,743.63,756.0,111.53,110.7,114.81,114.11,314.422,309.055,314.495,312.017,1092.441,1069.859,1090.732,1079.055,1793.32,1715.56,1796.15,1763.91,1623.55,1593.36,1625.95,1609.22,827.49,797.64,812.02,793.82,0.158,0.191,0.259,0.144
14.02,19.11,14.8,13.67,0.896,0.856,0.863,0.784,3.392,3.782,3.397,3.584,4.349,4.634,4.381,4.534,716.14,704.02,761.08,761.89,111.87,108.35,112.82,115.34,315.089,308.566,314.984,313.47,1094.254,1063.997,1092.221,1086.891,1785.03,1680.5,1788.28,1769.05,1625.95,1591.31,1622.23,1619.56,834.05,781.71,830.31,802.66,0.17,0.228,0.159,0.171
13.1,14.51,14.52,14.1,0.824,0.854,0.871,0.9,3.288,3.681,3.363,3.421,4.279,4.569,4.364,4.392,740.77,743.68,718.45,743.63,114.47,112.41,111.53,114.81,316.17,310.57,314.422,314.495,1099.524,1074.386,1092.441,1090.732,1805.18,1742.4,1793.32,1796.15,1630.48,1602.32,1623.55,1625.95,854.16,786.6,827.49,812.02,0.195,0.131,0.158,0.259
14.89,13.87,14.02,14.8,0.741,0.781,0.896,0.863,3.218,3.556,3.392,3.397,4.292,4.481,4.349,4.381,723.55,756.0,716.14,761.08,113.79,114.11,111.87,112.82,317.467,312.017,315.089,314.984,1103.232,1079.055,1094.254,1092.221,1771.38,1763.91,1785.03,1788.28,1633.13,1609.22,1625.95,1622.23,852.74,793.82,834.05,830.31,0.212,0.144,0.17,0.159
15.61,13.67,13.1,14.52,0.748,0.784,0.824,0.871,3.106,3.584,3.288,3.363,4.218,4.534,4.279,4.364,699.52,761.89,740.77,718.45,111.51,115.34,114.47,111.53,317.81,313.47,316.17,314.422,1104.984,1086.891,1099.524,1092.441,1762.2,1769.05,1805.18,1793.32,1634.58,1619.56,1630.48,1623.55,859.7,802.66,854.16,827.49,0.209,0.171,0.195,0.158
13.19,14.1,14.89,14.02,0.773,0.9,0.741,0.896,3.091,3.421,3.218,3.392,4.15,4.392,4.292,4.349,716.4,743.63,723.55,716.14,114.92,114.81,113.79,111.87,318.431,314.495,317.467,315.089,1106.283,1090.732,1103.232,1094.254,1798.11,1796.15,1771.38,1785.03,1636.02,1625.95,1633.13,1625.95,864.19,812.02,852.74,834.05,0.221,0.259,0.212,0.17
13.71,14.8,15.61,13.1,0.838,0.863,0.748,0.824,3.115,3.397,3.106,3.288,4.165,4.381,4.218,4.279,713.71,761.08,699.52,740.77,115.45,112.82,111.51,114.47,319.201,314.984,317.81,316.17,1107.923,1092.221,1104.984,1099.524,1794.86,1788.28,1762.2,1805.18,1638.4,1622.23,1634.58,1630.48,852.62,830.31,859.7,854.16,0.331,0.159,0.209,0.195
13.8,14.52,13.19,14.89,0.759,0.871,0.773,0.741,3.003,3.363,3.091,3.218,4.062,4.364,4.15,4.292,727.36,718.45,716.4,723.55,114.7,111.53,114.92,113.79,320.027,314.422,318.431,317.467,1112.708,1092.441,1106.283,1103.232,1786.41,1793.32,1798.11,1771.38,1642.52,1623.55,1636.02,1633.13,849.91,827.49,864.19,852.74,0.159,0.158,0.221,0.212
12.13,14.02,13.71,15.61,0.797,0.896,0.838,0.748,2.941,3.392,3.115,3.106,4.051,4.349,4.165,4.218,726.62,716.14,713.71,699.52,116.77,111.87,115.45,111.51,321.841,315.089,319.201,317.81,1113.824,1094.254,1107.923,1104.984,1813.96,1785.03,1794.86,1762.2,1648.15,1625.95,1638.4,1634.58,895.39,834.05,852.62,859.7,0.222,0.17,0.331,0.209
12.96,13.1,13.8,13.19,0.981,0.824,0.759,0.773,3.261,3.288,3.003,3.091,4.402,4.279,4.062,4.15,711.11,740.77,727.36,716.4,115.73,114.47,114.7,114.92,321.071,316.17,320.027,318.431,1114.818,1099.524,1112.708,1106.283,1790.81,1805.18,1786.41,1798.11,1650.43,1630.48,1642.52,1636.02,914.02,854.16,849.91,864.19,0.169,0.195,0.159,0.221
11.51,14.89,12.13,13.71,0.787,0.741,0.797,0.838,2.998,3.218,2.941,3.115,4.139,4.292,4.051,4.165,736.55,723.55,726.62,713.71,117.62,113.79,116.77,115.45,321.933,317.467,321.841,319.201,1115.304,1103.232,1113.824,1107.923,1828.45,1771.38,1813.96,1794.86,1651.32,1633.13,1648.15,1638.4,919.01,852.74,895.39,852.62,0.396,0.212,0.222,0.331
11.87,15.61,12.96,13.8,0.772,0.748,0.981,0.759,2.997,3.106,3.261,3.003,4.139,4.218,4.402,4.062,757.08,699.52,711.11,727.36,117.25,111.51,115.73,114.7,322.172,317.81,321.071,320.027,1118.86,1104.984,1114.818,1112.708,1840.26,1762.2,1790.81,1786.41,1655.25,1634.58,1650.43,1642.52,930.42,859.7,914.02,849.91,0.448,0.209,0.169,0.159
10.99,13.19,11.51,12.13,0.62,0.773,0.787,0.797,2.804,3.091,2.998,2.941,4.007,4.15,4.139,4.051,756.8,716.4,736.55,726.62,119.26,114.92,117.62,116.77,324.747,318.431,321.933,321.841,1124.776,1106.283,1115.304,1113.824,1865.34,1798.11,1828.45,1813.96,1662.08,1636.02,1651.32,1648.15,963.25,864.19,919.01,895.39,0.067,0.221,0.396,0.222
12.06,13.71,11.87,12.96,0.621,0.838,0.772,0.981,2.823,3.115,2.997,3.261,4.065,4.165,4.139,4.402,761.5,713.71,757.08,711.11,118.34,115.45,117.25,115.73,325.481,319.201,322.172,321.071,1124.856,1107.923,1118.86,1114.818,1857.47,1794.86,1840.26,1790.81,1664.71,1638.4,1655.25,1650.43,960.92,852.62,930.42,914.02,0.026,0.331,0.448,0.169
12.13,13.8,10.99,11.51,0.61,0.759,0.62,0.787,2.879,3.003,2.804,2.998,4.004,4.062,4.007,4.139,779.99,727.36,756.8,736.55,118.1,114.7,119.26,117.62,325.931,320.027,324.747,321.933,1131.676,1112.708,1124.776,1115.304,1865.15,1786.41,1865.34,1828.45,1669.94,1642.52,1662.08,1651.32,953.61,849.91,963.25,919.01,0.025,0.159,0.067,0.396
11.15,12.13,12.06,11.87,0.56,0.797,0.621,0.772,2.829,2.941,2.823,2.997,3.969,4.051,4.065,4.139,783.97,726.62,761.5,757.08,117.77,116.77,118.34,117.25,324.649,321.841,325.481,322.172,1131.716,1113.824,1124.856,1118.86,1888.35,1813.96,1857.47,1840.26,1669.07,1648.15,1664.71,1655.25,961.21,895.39,960.92,930.42,0.025,0.222,0.026,0.448
11.98,12.96,12.13,10.99,0.493,0.981,0.61,0.62,2.84,3.261,2.879,2.804,4.034,4.402,4.004,4.007,782.76,711.11,779.99,756.8,116.14,115.73,118.1,119.26,325.058,321.071,325.931,324.747,1132.447,1114.818,1131.676,1124.776,1877.71,1790.81,1865.15,1865.34,1669.85,1650.43,1669.94,1662.08,963.37,914.02,953.61,963.25,0.032,0.169,0.025,0.067
11.96,11.51,11.15,12.06,0.537,0.787,0.56,0.621,2.846,2.998,2.829,2.823,4.043,4.139,3.969,4.065,782.1,736.55,783.97,761.5,115.71,117.62,117.77,118.34,324.091,321.933,324.649,325.481,1129.785,1115.304,1131.716,1124.856,1886.3,1828.45,1888.35,1857.47,1665.54,1651.32,1669.07,1664.71,946.92,919.01,961.21,960.92,0.05,0.396,0.025,0.026
12.24,11.87,11.98,12.13,0.471,0.772,0.493,0.61,2.773,2.997,2.84,2.879,3.972,4.139,4.034,4.004,781.25,757.08,782.76,779.99,117.06,117.25,116.14,118.1,324.399,322.172,325.058,325.931,1124.565,1118.86,1132.447,1131.676,1896.55,1840.26,1877.71,1865.15,1659.24,1655.25,1669.85,1669.94,975.19,930.42,963.37,953.61,0.037,0.448,0.032,0.025
13.28,10.99,11.96,11.15,0.4,0.62,0.537,0.56,2.638,2.804,2.846,2.829,3.886,4.007,4.043,3.969,791.25,756.8,782.1,783.97,116.97,119.26,115.71,117.77,324.932,324.747,324.091,324.649,1123.057,1124.776,1129.785,1131.716,1884.09,1865.34,1886.3,1888.35,1659.3,1662.08,1665.54,1669.07,976.66,963.25,946.92,961.21,0.043,0.067,0.05,0.025
16.87,12.06,12.24,11.98,0.468,0.621,0.471,0.493,2.746,2.823,2.773,2.84,3.902,4.065,3.972,4.034,775.76,761.5,781.25,782.76,113.59,118.34,117.06,116.14,322.617,325.481,324.399,325.058,1112.251,1124.856,1124.565,1132.447,1837.49,1857.47,1896.55,1877.71,1643.95,1664.71,1659.24,1669.85,976.7,960.92,975.19,963.37,0.023,0.026,0.037,0.032
14.13,12.13,13.28,11.96,0.391,0.61,0.4,0.537,2.74,2.879,2.638,2.846,3.92,4.004,3.886,4.043,770.93,779.99,791.25,782.1,112.4,118.1,116.97,115.71,321.637,325.931,324.932,324.091,1114.548,1131.676,1123.057,1129.785,1849.71,1865.15,1884.09,1886.3,1653.3,1669.94,1659.3,1665.54,978.43,953.61,976.66,946.92,0.019,0.025,0.043,0.05
12.21,11.15,16.87,12.24,0.362,0.56,0.468,0.471,2.594,2.829,2.746,2.773,3.832,3.969,3.902,3.972,784.4,783.97,775.76,781.25,114.66,117.77,113.59,117.06,323.702,324.649,322.617,324.399,1122.836,1131.716,1112.251,1124.565,1895.69,1888.35,1837.49,1896.55,1667.76,1669.07,1643.95,1659.24,995.86,961.21,976.7,975.19,0.007,0.025,0.023,0.037
11.63,11.98,14.13,13.28,0.294,0.493,0.391,0.4,2.412,2.84,2.74,2.638,3.665,4.034,3.92,3.886,786.83,782.76,770.93,791.25,117.16,116.14,112.4,116.97,325.515,325.058,321.637,324.932,1122.792,1132.447,1114.548,1123.057,1913.46,1877.71,1849.71,1884.09,1671.32,1669.85,1653.3,1659.3,996.26,963.37,978.43,976.66,0.006,0.032,0.019,0.043
12.25,11.96,12.21,16.87,0.354,0.537,0.362,0.468,2.455,2.846,2.594,2.746,3.712,4.043,3.832,3.902,793.93,782.1,784.4,775.76,117.13,115.71,114.66,113.59,325.615,324.091,323.702,322.617,1120.734,1129.785,1122.836,1112.251,1916.18,1886.3,1895.69,1837.49,1672.17,1665.54,1667.76,1643.95,1013.57,946.92,995.86,976.7,0.101,0.05,0.007,0.023
13.5,12.24,11.63,14.13,0.309,0.471,0.294,0.391,2.366,2.773,2.412,2.74,3.723,3.972,3.665,3.92,796.32,781.25,786.83,770.93,117.84,117.06,117.16,112.4,324.739,324.399,325.515,321.637,1111.971,1124.565,1122.792,1114.548,1902.72,1896.55,1913.46,1849.71,1662.76,1659.24,1671.32,1653.3,1025.79,975.19,996.26,978.43,0.0,0.037,0.006,0.019
12.73,13.28,12.25,12.21,0.357,0.4,0.354,0.362,2.46,2.638,2.455,2.594,3.764,3.886,3.712,3.832,804.29,791.25,793.93,784.4,117.22,116.97,117.13,114.66,324.461,324.932,325.615,323.702,1107.5,1123.057,1120.734,1122.836,1911.33,1884.09,1916.18,1895.69,1652.13,1659.3,1672.17,1667.76,992.67,976.66,1013.57,995.86,-0.014,0.043,0.101,0.007
14.93,16.87,13.5,11.63,0.358,0.468,0.309,0.294,2.398,2.746,2.366,2.412,3.67,3.902,3.723,3.665,818.08,775.76,796.32,786.83,116.85,113.59,117.84,117.16,325.657,322.617,324.739,325.515,1106.607,1112.251,1111.971,1122.792,1894.21,1837.49,1902.72,1913.46,1652.46,1643.95,1662.76,1671.32,1001.2,976.7,1025.79,996.26,0.007,0.023,0.0,0.006
16.31,14.13,12.73,12.25,0.358,0.391,0.357,0.354,2.332,2.74,2.46,2.455,3.635,3.92,3.764,3.712,814.84,770.93,804.29,793.93,117.21,112.4,117.22,117.13,324.399,321.637,324.461,325.615,1094.426,1114.548,1107.5,1120.734,1884.24,1849.71,1911.33,1916.18,1637.42,1653.3,1652.13,1672.17,1002.86,978.43,992.67,1013.57,-0.017,0.019,-0.014,0.101
17.2,12.21,14.93,13.5,0.417,0.362,0.358,0.309,2.344,2.594,2.398,2.366,3.664,3.832,3.67,3.723,793.21,784.4,818.08,796.32,113.04,114.66,116.85,117.84,324.19,323.702,325.657,324.739,1097.643,1122.836,1106.607,1111.971,1848.79,1895.69,1894.21,1902.72,1648.6,1667.76,1652.46,1662.76,988.88,995.86,1001.2,1025.79,-0.045,0.007,0.007,0.0
22.79,11.63,16.31,12.73,0.438,0.294,0.358,0.357,2.296,2.412,2.332,2.46,3.657,3.665,3.635,3.764,747.14,786.83,814.84,804.29,109.89,117.16,117.21,117.22,321.659,325.515,324.399,324.461,1086.677,1122.792,1094.426,1107.5,1792.09,1913.46,1884.24,1911.33,1629.02,1671.32,1637.42,1652.13,985.49,996.26,1002.86,992.67,-0.006,0.006,-0.017,-0.014
16.08,12.25,17.2,14.93,0.619,0.354,0.417,0.358,2.51,2.455,2.344,2.398,3.869,3.712,3.664,3.67,741.46,793.93,793.21,818.08,110.53,117.13,113.04,116.85,321.627,325.615,324.19,325.657,1096.458,1120.734,1097.643,1106.607,1855.17,1916.18,1848.79,1894.21,1652.12,1672.17,1648.6,1652.46,980.64,1013.57,988.88,1001.2,-0.014,0.101,-0.045,0.007
14.39,13.5,22.79,16.31,0.666,0.309,0.438,0.358,2.534,2.366,2.296,2.332,3.869,3.723,3.657,3.635,770.17,796.32,747.14,814.84,112.05,117.84,109.89,117.21,323.706,324.739,321.659,324.399,1102.716,1111.971,1086.677,1094.426,1896.29,1902.72,1792.09,1884.24,1655.33,1662.76,1629.02,1637.42,992.55,1025.79,985.49,1002.86,0.018,0.0,-0.006,-0.017
14.89,12.73,16.08,17.2,0.723,0.357,0.619,0.417,2.432,2.46,2.51,2.344,3.767,3.764,3.869,3.664,845.53,804.29,741.46,793.21,112.85,117.22,110.53,113.04,324.535,324.461,321.627,324.19,1099.902,1107.5,1096.458,1097.643,1920.7,1911.33,1855.17,1848.79,1653.28,1652.13,1652.12,1648.6,1036.53,992.67,980.64,988.88,0.082,-0.014,-0.014,-0.045
12.92,14.93,14.39,22.79,0.603,0.358,0.666,0.438,2.332,2.398,2.534,2.296,3.699,3.67,3.869,3.657,850.15,818.08,770.17,747.14,115.69,116.85,112.05,109.89,326.52,325.657,323.706,321.659,1097.459,1106.607,1102.716,1086.677,1947.07,1894.21,1896.29,1792.09,1655.0,1652.46,1655.33,1629.02,1039.56,1001.2,992.55,985.49,-0.038,0.007,0.018,-0.006
13.86,16.31,14.89,16.08,0.602,0.358,0.723,0.619,2.323,2.332,2.432,2.51,3.736,3.635,3.767,3.869,863.18,814.84,845.53,741.46,115.78,117.21,112.85,110.53,324.909,324.399,324.535,321.627,1091.938,1094.426,1099.902,1096.458,1958.71,1884.24,1920.7,1855.17,1643.95,1637.42,1653.28,1652.12,1046.96,1002.86,1036.53,980.64,-0.029,-0.017,0.082,-0.014
12.25,17.2,12.92,14.39,0.461,0.417,0.603,0.666,2.137,2.344,2.332,2.534,3.641,3.664,3.699,3.869,872.56,793.21,850.15,770.17,118.18,113.04,115.69,112.05,325.781,324.19,326.52,323.706,1094.042,1097.643,1097.459,1102.716,1974.07,1848.79,1947.07,1896.29,1646.98,1648.6,1655.0,1655.33,1051.41,988.88,1039.56,992.55,-0.011,-0.045,-0.038,0.018
12.85,22.79,13.86,14.89,0.503,0.438,0.602,0.723,2.009,2.296,2.323,2.432,3.396,3.657,3.736,3.767,883.49,747.14,863.18,845.53,118.51,109.89,115.78,112.85,326.727,321.659,324.909,324.535,1083.028,1086.677,1091.938,1099.902,1971.89,1792.09,1958.71,1920.7,1629.95,1629.02,1643.95,1653.28,1053.7,985.49,1046.96,1036.53,0.128,-0.006,-0.029,0.082
14.89,16.08,12.25,12.92,0.566,0.619,0.461,0.603,2.033,2.51,2.137,2.332,3.364,3.869,3.641,3.699,888.97,741.46,872.56,850.15,116.05,110.53,118.18,115.69,327.383,321.627,325.781,326.52,1073.44,1096.458,1094.042,1097.459,1965.26,1855.17,1974.07,1947.07,1614.73,1652.12,1646.98,1655.0,1023.55,980.64,1051.41,1039.56,-0.038,-0.014,-0.011,-0.038
23.57,14.39,12.85,13.86,0.676,0.666,0.503,0.602,2.009,2.534,2.009,2.323,3.366,3.869,3.396,3.736,835.4,770.17,883.49,863.18,112.04,112.05,118.51,115.78,324.507,323.706,326.727,324.909,1046.743,1102.716,1083.028,1091.938,1881.92,1896.29,1971.89,1958.71,1577.36,1655.33,1629.95,1643.95,984.08,992.55,1053.7,1046.96,-0.021,0.018,0.128,-0.029
14.8,14.89,14.89,12.25,0.521,0.723,0.566,0.461,1.941,2.432,2.033,2.137,3.24,3.767,3.364,3.641,873.18,845.53,888.97,872.56,117.28,112.85,116.05,118.18,326.596,324.535,327.383,325.781,1066.546,1099.902,1073.44,1094.042,1986.73,1920.7,1965.26,1974.07,1618.18,1653.28,1614.73,1646.98,1008.02,1036.53,1023.55,1051.41,-0.055,0.082,-0.038,-0.011
15.92,12.92,23.57,12.85,0.487,0.603,0.676,0.503,1.88,2.332,2.009,2.009,3.22,3.699,3.366,3.396,867.95,850.15,835.4,883.49,116.22,115.69,112.04,118.51,327.102,326.52,324.507,326.727,1067.898,1097.459,1046.743,1083.028,1984.92,1947.07,1881.92,1971.89,1620.99,1655.0,1577.36,1629.95,1010.02,1039.56,984.08,1053.7,-0.085,-0.038,-0.021,0.128
21.12,13.86,14.8,14.89,0.488,0.602,0.521,0.566,1.86,2.323,1.941,2.033,3.139,3.736,3.24,3.364,838.11,863.18,873.18,888.97,112.92,115.78,117.28,116.05,326.962,324.909,326.596,327.383,1055.008,1091.938,1066.546,1073.44,1911.21,1958.71,1986.73,1965.26,1611.06,1643.95,1618.18,1614.73,992.8,1046.96,1008.02,1023.55,-0.079,-0.029,-0.055,-0.038
20.56,12.25,15.92,23.57,0.481,0.461,0.487,0.676,1.814,2.137,1.88,2.009,3.246,3.641,3.22,3.366,847.94,872.56,867.95,835.4,117.37,118.18,116.22,112.04,328.625,325.781,327.102,324.507,1058.975,1094.042,1067.898,1046.743,1931.66,1974.07,1984.92,1881.92,1624.02,1646.98,1620.99,1577.36,1018.56,1051.41,1010.02,984.08,-0.047,-0.011,-0.085,-0.021
19.89,12.85,21.12,14.8,0.376,0.503,0.488,0.521,1.669,2.009,1.86,1.941,3.09,3.396,3.139,3.24,862.43,883.49,838.11,873.18,121.27,118.51,112.92,117.28,331.189,326.727,326.962,326.596,1055.021,1083.028,1055.008,1066.546,1930.76,1971.89,1911.21,1986.73,1621.05,1629.95,1611.06,1618.18,1062.79,1053.7,992.8,1008.02,-0.081,0.128,-0.079,-0.055
17.22,14.89,20.56,15.92,0.351,0.566,0.481,0.487,1.529,2.033,1.814,1.88,2.568,3.364,3.246,3.22,879.93,888.97,847.94,867.95,125.75,116.05,117.37,116.22,334.1,327.383,328.625,327.102,1057.722,1073.44,1058.975,1067.898,1940.39,1965.26,1931.66,1984.92,1627.87,1614.73,1624.02,1620.99,1084.21,1023.55,1018.56,1010.02,-0.019,-0.038,-0.047,-0.085
17.33,23.57,19.89,21.12,0.313,0.676,0.376,0.488,1.583,2.009,1.669,1.86,2.577,3.366,3.09,3.139,856.61,835.4,862.43,838.11,126.25,112.04,121.27,112.92,333.881,324.507,331.189,326.962,1063.73,1046.743,1055.021,1055.008,1959.65,1881.92,1930.76,1911.21,1637.31,1577.36,1621.05,1611.06,1073.87,984.08,1062.79,992.8,0.086,-0.021,-0.081,-0.079
17.23,14.8,17.22,20.56,0.337,0.521,0.351,0.481,1.672,1.941,1.529,1.814,2.674,3.24,2.568,3.246,879.12,873.18,879.93,847.94,127.11,117.28,125.75,117.37,336.062,326.596,334.1,328.625,1068.918,1066.546,1057.722,1058.975,1977.98,1986.73,1940.39,1931.66,1648.48,1618.18,1627.87,1624.02,1056.84,1008.02,1084.21,1018.56,-0.037,-0.055,-0.019,-0.047
15.8,15.92,17.33,19.89,0.327,0.487,0.313,0.376,1.661,1.88,1.583,1.669,2.619,3.22,2.577,3.09,900.34,867.95,856.61,862.43,128.47,116.22,126.25,121.27,337.162,327.102,333.881,331.189,1075.397,1067.898,1063.73,1055.021,2009.38,1984.92,1959.65,1930.76,1653.97,1620.99,1637.31,1621.05,1088.02,1010.02,1073.87,1062.79,-0.046,-0.085,0.086,-0.081
13.69,21.12,17.23,17.22,0.249,0.488,0.337,0.351,1.458,1.86,1.672,1.529,2.509,3.139,2.674,2.568,929.68,838.11,879.12,879.93,131.83,112.92,127.11,125.75,340.287,326.962,336.062,334.1,1079.406,1055.008,1068.918,1057.722,2023.64,1911.21,1977.98,1940.39,1663.0,1611.06,1648.48,1627.87,1083.88,992.8,1056.84,1084.21,-0.043,-0.079,-0.037,-0.019
13.86,20.56,15.8,17.33,0.231,0.481,0.327,0.313,1.398,1.814,1.661,1.583,2.382,3.246,2.619,2.577,941.09,847.94,900.34,856.61,131.99,117.37,128.47,126.25,342.663,328.625,337.162,333.881,1083.126,1058.975,1075.397,1063.73,2017.68,1931.66,2009.38,1959.65,1669.97,1624.02,1653.97,1637.31,1111.05,1018.56,1088.02,1073.87,0.064,-0.047,-0.046,0.086
16.69,19.89,13.69,17.23,0.163,0.376,0.249,0.337,1.216,1.669,1.458,1.672,2.139,3.09,2.509,2.674,939.11,862.43,929.68,879.12,132.54,121.27,131.83,127.11,344.52,331.189,340.287,336.062,1069.653,1055.021,1079.406,1068.918,1957.68,1930.76,2023.64,1977.98,1655.66,1621.05,1663.0,1648.48,1082.15,1062.79,1083.88,1056.84,-0.064,-0.081,-0.043,-0.037
15.66,17.22,13.86,15.8,0.229,0.351,0.231,0.327,1.265,1.529,1.398,1.661,2.018,2.568,2.382,2.619,967.96,879.93,941.09,900.34,135.21,125.75,131.99,128.47,342.473,334.1,342.663,337.162,1060.981,1057.722,1083.126,1075.397,1987.18,1940.39,2017.68,2009.38,1648.19,1627.87,1669.97,1653.97,1087.19,1084.21,1111.05,1088.02,-0.04,-0.019,0.064,-0.046
13.62,17.33,16.69,13.69,0.275,0.313,0.163,0.249,1.326,1.583,1.216,1.458,2.194,2.577,2.139,2.509,979.23,856.61,939.11,929.68,137.01,126.25,132.54,131.83,340.936,333.881,344.52,340.287,1073.463,1063.73,1069.653,1079.406,2003.75,1959.65,1957.68,2023.64,1658.0,1637.31,1655.66,1663.0,1067.92,1073.87,1082.15,1083.88,-0.055,0.086,-0.064,-0.043
15.29,17.23,15.66,13.86,0.188,0.337,0.229,0.231,1.239,1.672,1.265,1.398,2.06,2.674,2.018,2.382,950.35,879.12,967.96,941.09,135.26,127.11,135.21,131.99,342.946,336.062,342.473,342.663,1073.836,1068.918,1060.981,1083.126,1981.62,1977.98,1987.18,2017.68,1661.89,1648.48,1648.19,1669.97,1059.69,1056.84,1087.19,1111.05,-0.053,-0.037,-0.04,0.064
14.78,15.8,13.62,16.69,0.157,0.327,0.275,0.163,1.238,1.661,1.326,1.216,2.057,2.619,2.194,2.139,972.28,900.34,979.23,939.11,137.69,128.47,137.01,132.54,343.194,337.162,340.936,344.52,1083.336,1075.397,1073.463,1069.653,1990.55,2009.38,2003.75,1957.68,1671.25,1653.97,1658.0,1655.66,1083.91,1088.02,1067.92,1082.15,-0.079,-0.046,-0.055,-0.064
13.67,13.69,15.29,15.66,0.165,0.249,0.188,0.229,1.307,1.458,1.239,1.265,2.231,2.509,2.06,2.018,978.38,929.68,950.35,967.96,140.06,131.83,135.26,135.21,345.063,340.287,342.946,342.473,1087.865,1079.406,1073.836,1060.981,2009.17,2023.64,1981.62,1987.18,1677.72,1663.0,1661.89,1648.19,1108.43,1083.88,1059.69,1087.19,-0.07,-0.043,-0.053,-0.04
